"date","mkt","smb","hml","rmw","cma","E","S","G","Total"
2016-09-22,-0.001974557,0.008330094,-0.003214619,0.001175499,-0.003649733,-0.000107524683179821,-7.95117552876087e-05,-3.03909284360071e-05,-9.04346182930821e-05
2016-09-23,-0.000642176,0.000445656,-3.39e-05,0.00426398,-0.00134003,-5.1308669317711e-05,-7.48053817793261e-05,1.14702780077385e-05,-6.22689184828454e-05
2016-09-26,-0.006478067,-0.001358079,0.001358663,0.001006543,0.008051362,-3.19209208150096e-05,-3.38048114848382e-06,-5.43481992168724e-06,-3.79484121035996e-05
2016-09-27,0.008023887,-0.005155253,0.005684758,0.00252496,-0.002657606,1.63885179350883e-05,0.000108025532701139,-1.44909623779929e-05,5.64406629982482e-05
2016-09-28,-0.005780688,0.000232776,-0.002290422,-0.000744956,0.001128724,-0.000116370343597823,-7.79791197356607e-05,-4.63222543441043e-05,-9.50960035512197e-05
2016-09-29,0.00530164,-0.004974981,0.007624505,-0.001284659,0.001053719,8.98551112966674e-05,1.06471846983711e-05,4.56522424884313e-05,3.56008270236215e-05
2016-09-30,0.013114908,-0.001796476,-0.002645513,-0.001039155,-0.008363873,7.04156476746838e-05,9.70458592813165e-05,-7.38172417931267e-05,3.62890418168327e-05
2016-10-03,-0.000504655,0.003864154,-0.002042648,-0.000448995,0.001829722,2.60425880342683e-05,2.36923214126031e-06,4.27865744663419e-05,6.26133634922332e-07
2016-10-04,0.002562894,0.002933224,0.001387713,-0.001379777,0.002070234,6.10994596174123e-05,3.00978249874806e-05,1.93990581908119e-05,3.06338541404148e-05
2016-10-05,-0.005995045,0.001315586,-0.005307555,0.006004858,-0.000734535,-6.86173032657599e-05,-7.42633149177499e-05,-3.68358239441101e-05,-9.91797121664212e-05
2016-10-06,-0.032630409,-0.012555641,0.006421413,-0.001411257,0.008933645,2.36834005829141e-06,-9.41405467050138e-05,6.57069671878221e-05,-2.91977272600476e-05
2016-10-07,-0.010366537,-0.00332321,0.009011279,0.003763779,0.004722247,-1.76318695357523e-05,-2.95557396637965e-05,9.29464395155549e-05,1.03728687785939e-05
2016-10-10,-0.025738124,-0.027913962,0.006330898,0.007961862,0.005865973,0.000139950689167561,0.00017920424474409,-3.60403418932944e-05,0.000123296999647113
2016-10-11,0.005133615,-0.016401837,-0.005873023,0.004922377,-0.008922029,0.000188892079900778,0.000108218026938762,1.55671607548495e-05,9.49635700303234e-05
2016-10-12,0.046994023,0.025754635,-0.014958001,0.003044257,-0.011881481,-0.000202582065195764,-7.04627188131663e-05,-0.000167911723082599,-5.6100554295794e-05
2016-10-13,2.23e-05,0.017217945,-0.000870325,-0.000489597,1.19e-05,-0.000229957970370371,-0.000179117060606069,-3.54000975790742e-05,-0.000213237033806784
2016-10-14,1.72e-05,0.0044498,-0.000499444,0.004490283,-0.000133687,-4.73870242563931e-05,-2.17504318562776e-06,2.13425885880111e-05,-1.49232764966273e-05
2016-10-17,0.006190939,0.011578899,-0.003724012,0.000744408,-0.000421734,-6.040326613004e-05,-1.95613803384253e-05,-5.9182364424457e-05,-2.91243874103426e-05
2016-10-18,0.004835309,0.002649668,0.004764637,-0.006802534,0.002246312,-0.00010410607328001,-7.86272373585285e-05,-0.00012146306270719,-0.000133690910837982
2016-10-19,0.005137932,0.004292679,-0.00553684,0.002910104,0.004477917,3.9795137070819e-05,7.71494227554686e-05,0.000111228281482217,0.000108081350055879
2016-10-20,0.004523922,0.003656668,-0.006112462,0.004306511,-0.004390924,0.000112345462558342,9.60301121236536e-05,-1.39621483837714e-05,4.73893699311748e-05
2016-10-21,-0.009366407,0.003344731,-0.004588151,-0.001094074,-0.000815131,-6.74676814888113e-05,-4.3278275319246e-05,-2.36848606614708e-05,-3.90159707939775e-05
2016-10-25,0.004106941,-0.000456723,-0.001604231,0.00254046,0.004122272,-3.84502443312472e-05,-4.07723555799806e-05,7.40779001344919e-05,-4.37400592008815e-05
2016-10-26,-0.002773955,0.004985796,0.000618469,0.000571295,0.003227472,-6.33870603086718e-05,-6.96778883291215e-05,-2.85100180526533e-05,-6.18080352578167e-05
2016-10-27,0.000636191,0.003584868,-0.000820276,-0.002367468,0.004535381,8.98998725226065e-06,-2.10224510200571e-05,-1.65550122811038e-05,-2.40174332805688e-05
2016-10-28,0.006047116,-0.001128157,0.005010434,-0.005669095,0.001195173,6.86603690420529e-05,6.1947980369269e-05,0.000111879295267525,5.67807338379525e-05
2016-10-31,-0.004080629,0.002579535,2.16e-05,-0.004850906,0.002643224,1.4651156630074e-05,6.87951196956476e-06,-4.73569882108402e-05,4.20161667756732e-05
2016-11-01,-0.003819951,0.011321899,0.003838809,0.00140337,0.007047436,-5.37769583185414e-05,-0.000113192898379912,3.59870993206049e-05,-7.97842899510232e-05
2016-11-02,-0.005104121,0.001776899,0.001453265,0.002566459,0.001864836,-4.84872355796161e-05,-0.000119645552513089,-4.0788967211277e-05,-9.97636959955388e-05
2016-11-03,0.011626672,-0.001996593,0.003825954,0.000343575,-0.003590413,5.36622265823862e-05,9.53130994844763e-05,2.29573908079033e-05,5.71000534791777e-05
2016-11-04,0.005530257,-0.005078371,0.001194901,-0.001412697,-0.003172352,-5.6719659405858e-05,-3.31931868557403e-05,6.31479313784132e-05,-6.38587969662798e-05
2016-11-07,-0.00032407,0.004260746,0.000972489,-0.000893863,-0.001334915,-1.66681199043263e-05,1.09641678252063e-05,-1.49196474455743e-06,-3.14506295785541e-05
2016-11-08,0.003330944,-0.000720364,-0.001592102,-0.00338395,0.007250319,5.77005912178975e-06,-2.63413595608815e-06,2.90948744987233e-05,1.95140082361239e-05
2016-11-09,-0.01313801,0.000952928,-0.002359067,0.000591458,-0.002189802,0.000110047048993108,-7.37679734922871e-05,6.75367968898683e-05,4.74360122901629e-05
2016-11-10,-0.01766271,0.004628935,-0.00028542,-0.002596545,0.00647033,-5.69954665103833e-05,-0.000156675757947309,-0.000124369197841313,-0.000141484188936392
2016-11-11,0.004626197,-0.004972144,0.007089493,0.001326825,0.001961265,2.97187182530216e-05,5.85115227024685e-05,3.14285371757833e-05,5.71238564301794e-05
2016-11-14,-0.001052002,0.001982716,-0.002296831,-0.00237511,0.004442488,-9.16210101552389e-05,-2.202237798157e-05,-4.96446110553311e-05,-4.82383302743377e-05
2016-11-15,-0.000555798,-0.001102327,-0.000456032,0.003492203,0.001488561,4.25251551447048e-05,-4.81711709614809e-06,-4.42205431855448e-05,4.49587475309648e-05
2016-11-16,-0.000630362,0.003311981,0.000681042,-0.004042892,0.000628356,-6.98850239843991e-05,-8.73599102714941e-05,1.59305199327609e-05,-9.84002160958714e-05
2016-11-17,0.003606831,0.008261136,-0.002225456,-0.000871065,0.003007433,4.69138612760223e-05,3.65372366232833e-05,-3.13747955831074e-05,3.85057780862638e-05
2016-11-18,0.005827089,-0.0038732,-0.003785557,0.001574747,-0.000121816,-3.39364646412834e-06,1.21823620634402e-05,6.7780247462517e-05,-3.18383402699734e-05
2016-11-21,0.007095314,0.002462528,-0.000459763,0.000677594,0.000222633,5.63470205928167e-05,8.29488986993252e-05,6.85742436877304e-06,4.72472752143062e-05
2016-11-22,-0.004173143,0.005694136,-0.00101153,-0.00143018,-0.000665498,-7.16631855826207e-05,-5.80816082589308e-05,-7.79781894391129e-06,-5.14414199714191e-05
2016-11-23,0.007381044,-0.001637054,-0.006095966,0.002161946,-0.000526019,6.04897988981419e-05,9.7769510007981e-05,-2.42669958375662e-05,8.26337694016429e-05
2016-11-24,0.000380874,0.006263178,-0.004567163,-0.000705744,0.006365048,-6.83222859776724e-05,-5.63234004534798e-05,-0.000123074901955701,-7.72704556414458e-05
2016-11-25,-0.002381511,0.00509814,0.002901201,-0.003130811,-0.002592901,-7.87725538382996e-05,-5.55811673495642e-05,-0.000100898898036903,-8.24977330949013e-05
2016-11-28,0.009030246,-0.007433126,-0.002630132,-0.000688565,-0.002978961,6.93235860707605e-05,9.5277340864333e-05,4.86777169291448e-05,2.43260300331826e-05
2016-11-29,0.001480517,-0.007936174,0.017417189,0.001883014,0.000746566,-7.48113531456444e-05,-6.57953419267455e-05,5.26542806778846e-05,-4.09633697413816e-05
2016-11-30,-0.007328386,0.00054171,0.000745166,0.005953785,0.002989391,-6.55738130658341e-05,-4.79328451287094e-05,-1.76233272323877e-05,-6.33311995746251e-05
2016-12-01,0.010431314,0.000186868,0.003173496,-0.002183434,-0.004549171,6.17376519047073e-05,0.000143226293625938,6.07407123122171e-05,0.000121392622903038
2016-12-02,0.003049624,0.006079465,-0.001518611,0.00213527,0.004249667,-4.15922036629332e-05,-3.97067141437518e-05,4.87899231573371e-05,-6.45877898944808e-06
2016-12-06,0.004011534,0.004143693,0.006572478,-0.003794332,0.000315607,-4.24615358195735e-05,-7.7293450321592e-05,2.59731947105954e-05,-5.49637950641381e-05
2016-12-07,0.000375999,0.001116852,0.000138589,0.002216122,-0.001599839,1.68017083607254e-05,-1.20690504190421e-05,1.06164464258171e-05,1.982062341251e-05
2016-12-08,0.002393835,0.000348936,0.004122616,-0.001560693,0.000584937,1.48286921528582e-05,-1.98032795958646e-05,7.82750400761009e-05,-1.28198016166782e-05
2016-12-09,-0.006043033,0.003455654,-0.002262518,0.00070468,-0.008600673,-2.98631906812508e-05,-3.78713011245969e-05,6.85950332850623e-05,-4.12327079968953e-05
2016-12-13,-0.001079465,0.005640377,0.001074182,-0.003470879,0.004052616,1.21888093412545e-05,-0.000145777734170952,-8.64842051965401e-05,-0.000104589519281427
2016-12-14,0.002144934,0.002478306,0.000892208,-0.002202213,0.003025912,7.51609826434664e-05,-2.8718880223937e-06,-2.80101007782853e-05,-5.49503807043467e-05
2016-12-15,0.000439554,0.001124002,-0.002845568,0.003388519,0.001248656,-0.000154044015684265,-0.000104734540960575,-8.53695959536607e-05,-0.000115715583819975
2016-12-16,-0.007864509,-0.004903622,0.001504387,-0.004381977,-0.002842423,6.0788456798774e-05,4.66360915269234e-05,-1.91340403456728e-05,3.83793687835898e-05
2016-12-19,-0.002093329,0.004939672,0.002963177,-0.002084391,-0.000427524,-0.000127809013052597,-0.000101113640050479,3.33901003074173e-05,-8.70466531444999e-05
2016-12-20,-0.002943941,-0.000204712,0.001873829,0.001788131,0.000402049,-5.16659143036757e-05,-9.2924258434771e-05,-4.5922633625988e-05,-0.000114965275906214
2016-12-21,0.00396188,0.000944748,0.002014774,-0.007251173,0.001970175,1.86723287048917e-05,4.43706805672533e-05,-4.81543611213721e-05,3.88694307580367e-05
2016-12-22,0.003745296,0.000193756,-0.000432754,0.00094527,0.002544106,-4.34284216698955e-05,-5.01640577842835e-06,-5.34670351839966e-05,-5.64311163430221e-05
2016-12-23,0.001225153,-0.00014835,-6.2e-06,0.000685083,-0.000795226,2.68282264987896e-05,1.51468243587279e-05,-6.08015686118836e-05,-9.66753481171469e-06
2016-12-26,0.004988588,-0.000457833,0.00398447,0.001478752,0.001753248,2.51796388584528e-05,9.55520446796159e-05,2.12480177082252e-05,5.85004116377028e-05
2016-12-27,0.008834525,-0.002888582,0.001278613,-0.005165733,-0.004285764,7.28760530388042e-05,0.000101837405734018,7.76989776322316e-05,0.000108937724724463
2016-12-28,0.003372233,-0.000764055,-0.000450726,0.000173142,-0.002190891,-2.08161629467752e-05,-6.31113299482785e-05,-1.69484686119301e-06,-7.71819868951948e-06
2016-12-29,0.01355776,-0.00483461,0.001921557,-0.005097343,-0.00159196,0.000136040963967472,0.00021913546700495,-1.89354091086e-05,8.43824555153343e-05
2016-12-30,0.005173377,0.003171816,0.008991232,-0.008901429,-0.002334003,2.05959496075887e-06,-6.32204749009251e-05,3.24330037650451e-05,-7.75830402376706e-06
2017-01-04,0.000176594,0.007421252,0.004830614,-0.006630045,-0.000490652,8.05857070435613e-05,-1.114115002759e-06,1.29151176174802e-05,9.25215608726544e-06
2017-01-05,-0.005169944,0.007177044,-0.001065002,0.000664603,0.000190982,-6.15623601855092e-05,-0.000138743859946864,9.95057155857415e-05,-8.18690891148649e-05
2017-01-06,0.005088201,0.003176551,0.009388508,-0.007829926,-0.002819314,-2.51303398265587e-05,2.32248738731248e-05,3.75517129310628e-05,4.5137288265777e-05
2017-01-09,0.001065601,0.005412747,-0.001552952,0.004019421,0.000330267,-6.02786304615153e-05,-2.16847435093366e-05,-3.09053494723974e-06,2.23433159728325e-05
2017-01-10,-0.002685394,0.001327594,-0.004873982,-0.003367644,-0.001694285,2.70438666237352e-05,9.40463775708541e-05,-1.14020872531848e-05,0.000114542186352606
2017-01-11,0.00420314,-0.000369342,0.001307122,-0.000898399,-0.000238365,0.00010981072794445,1.70889209163443e-05,0.000139873886934913,8.40603963919177e-05
2017-01-12,-0.002258329,0.007631966,0.01337725,-0.002425119,0.000968683,-0.000154012676230878,-0.000144776246576463,-0.000192485398886796,-0.000174577549450268
2017-01-16,-0.00416471,-0.004060069,-0.002108623,0.000745456,0.001733827,5.04621584675595e-05,-9.61711543782285e-06,7.04566688498775e-05,7.13856748213789e-05
2017-01-17,-0.003793578,0.002502863,-0.002685295,0.000906943,-0.003052669,-2.99497119129817e-05,-3.97928168822618e-05,-3.00747182920715e-05,-4.65175923064525e-05
2017-01-18,0.005431817,0.006974167,0.000898335,0.00136323,0.001116138,6.86951669632485e-06,7.04408368099259e-05,3.031396332461e-05,5.01967959129983e-05
2017-01-19,0.005096668,0.008032249,0.00269023,-0.002822163,0.002751459,-0.000154123631739477,-8.12609574434892e-05,3.11173607193297e-05,-0.000148304832597728
2017-01-20,0.005232157,-0.008633046,0.006024211,0.001917187,-0.005643866,9.61871947541504e-05,0.000179070543931663,6.61470992699984e-05,0.000167068532593557
2017-01-23,0.003532444,-0.004550487,0.004204333,-0.006583016,-0.000790077,6.68333248467377e-05,2.79384857377996e-05,-3.24296277234829e-05,3.27747241069248e-05
2017-01-24,0.004480783,-0.006996419,0.004225779,0.005668418,0.002326287,-0.000119985780586306,-9.1670440536898e-05,-0.00011205491130122,-0.000151076411990811
2017-01-25,-0.000191841,0.009236554,-0.003632786,-0.004139673,-0.003088593,1.0573608959497e-05,1.02682011467514e-05,0.000125305688953341,6.80492132834622e-05
2017-01-26,-0.000140885,0.004670412,0.003038384,0.003460396,-0.001550543,1.64484497311317e-05,3.25142337641979e-05,-5.78211661782591e-05,-4.66333865231928e-05
2017-01-27,-0.008732969,0.007077031,-0.010260161,-0.000544353,-0.001014576,-5.94590230981766e-05,-0.000102883432577169,-4.45403199446371e-05,-9.5718037129642e-05
2017-01-30,-0.000510281,-8.5e-05,0.001120718,0.000849256,-0.001098982,-6.1792157673936e-05,-6.76144096678307e-05,1.61698003326059e-05,-5.64993020398751e-05
2017-01-31,-0.002417664,-0.000756265,0.000217337,0.003400524,0.000233303,4.87979206896569e-05,3.69919513815259e-06,2.04126379838198e-05,5.83720393631077e-06
2017-02-01,0.006791073,-0.005303235,0.006959912,-0.000737687,0.001465923,-4.98208550022154e-05,-1.38072909905028e-06,1.33538095152983e-05,-2.03256991074129e-05
2017-02-02,0.004010784,-0.006560445,0.00179168,0.000548248,0.003189343,4.97457353501289e-05,0.000109627688763774,-9.86517713281302e-06,6.56696226342556e-05
2017-02-03,-0.003764661,-0.003960916,-0.008022776,0.005877365,-0.000669899,-5.91243594766905e-06,-6.70698535704204e-05,4.46903217064724e-05,-3.77067773270432e-05
2017-02-06,0.004418918,-0.003585528,-0.00255926,0.003349561,-0.004236785,-1.24043470261986e-05,5.1968441556881e-05,0.000114427007882723,0.000100957379591678
2017-02-07,-0.00442423,0.003676953,-0.001487578,-0.007041844,0.002896545,-1.49354542213298e-05,-2.75048861275175e-05,-4.266023284744e-05,-4.11707983295527e-05
2017-02-08,0.001795208,0.000553307,-0.000411923,6.6e-05,-0.002706241,4.70076214611262e-05,3.18925032398941e-05,2.48625445075058e-05,5.02535194387006e-06
2017-02-09,-0.008483775,0.005893867,-0.001736628,-0.004228954,0.00579976,5.48613544983595e-06,-6.05645142526932e-05,-6.5315457101469e-05,-3.98012312440721e-05
2017-02-10,0.000693827,-0.009377076,0.009865346,-0.000861203,-0.001677325,-8.03107430504509e-05,-9.23901186934136e-05,-2.19299744415717e-05,-0.000156781754953864
2017-02-14,0.001660068,0.003472302,0.002815328,-0.003572662,0.001933867,-0.000145827080176007,-7.37901252572842e-05,-2.43263513961334e-05,-4.39282542286481e-05
2017-02-15,0.00137855,0.004188065,-0.001698244,0.003343771,-0.004524974,-9.68750164869091e-05,-0.000113341524031081,-8.98888978756566e-05,-9.28634170009326e-05
2017-02-16,0.000393884,0.004018211,0.010368495,-0.010349782,0.003125678,-1.51467397109557e-05,-8.98103156902437e-06,-1.35721348258267e-05,-4.56459858184103e-05
2017-02-17,-0.009105767,-0.001129976,0.002272674,-0.000530329,0.003377573,3.9442666510048e-05,-3.14260863859856e-05,5.1419053213808e-05,4.96251086749923e-05
2017-02-20,0.005011085,-0.006905755,0.003055269,-0.001920431,0.00052947,9.84812078734268e-05,7.26201807156992e-05,-3.76855216269205e-06,4.94531098564175e-05
2017-02-21,-0.002819679,0.004015885,-0.002875444,0.003342132,0.001134373,-3.33561712465629e-07,-7.55105460354126e-05,-2.95713339527704e-05,-4.28641112619723e-05
2017-02-22,-0.001249539,0.001096555,-0.001795671,0.003229116,-0.00293225,3.65820326863609e-06,-9.28703243459721e-06,1.90131052538422e-05,1.43125069517408e-05
2017-02-23,-0.004124607,-0.001726471,0.000566634,0.00364586,-0.000758328,5.22156563806018e-05,-6.21420926431007e-05,1.56967819809386e-05,-2.61898215785474e-05
2017-02-24,0.001164989,-0.006878564,-0.001726434,0.002322001,-0.002806542,9.17490264670273e-05,8.40250028222996e-05,-5.62856658699015e-06,5.05016606212102e-05
2017-02-27,0.005182336,-0.009450727,0.006111848,-0.008647047,0.003494938,8.49853717103888e-05,0.00010799259530865,8.16131886417562e-05,0.000108448422469359
2017-02-28,0.002517416,0.004559441,-0.000833846,-0.003278219,0.002897037,-7.76588695248926e-05,-6.93628388377859e-05,1.44399553021223e-05,-2.60853063021458e-05
2017-03-01,-0.002256959,0.004114693,-0.000189254,-0.001247319,0.000553161,6.4857008996476e-06,5.79273493570117e-05,4.80167027625396e-05,3.63925088048429e-05
2017-03-02,-0.008280056,1.55e-05,-0.000826849,0.001259178,0.003833022,5.80216488720023e-05,6.60723923393654e-05,2.13531697515775e-05,7.79197110122573e-05
2017-03-03,-0.001856366,-0.00026964,0.003680871,-0.002231021,0.001136675,-7.07858967597345e-06,6.29395914750511e-05,1.48728567560144e-05,2.7209582636958e-05
2017-03-06,0.001195339,-0.011594182,0.005757416,0.003540549,0.004177809,0.000130397308238089,0.000112515904053452,6.04696674116754e-05,0.000144675139877467
2017-03-07,-0.001348928,0.003965678,-0.007101704,-0.002474535,0.000563431,-0.000101988056419455,-4.37537059180788e-05,-2.59497574313088e-05,-6.14763364728419e-05
2017-03-08,-0.00604809,-0.003930861,0.002733005,-0.000676967,0.005541002,2.40475352914686e-05,6.59049624302356e-06,1.63418804805198e-05,7.11534227981014e-05
2017-03-09,-0.002852327,-0.018634728,0.010998245,0.004146099,0.006038093,0.00016742192882671,0.00014151294199703,4.97677317058552e-05,0.000147293315647063
2017-03-10,0.005596478,0.010946979,-0.001367197,-0.002391676,-0.004853727,-0.000173815272540029,-0.000128760225892637,-3.38140049013034e-05,-0.000144947877538493
2017-03-13,-0.001662028,0.003496469,-8.47e-05,0.000351825,0.002009557,5.69956584915182e-05,-4.85433222904358e-06,8.69369584109777e-07,3.33485674506656e-05
2017-03-14,0.01112832,0.002545843,-0.005480156,0.003532272,-0.004289928,-1.22408838395125e-05,-6.27271163195262e-06,1.04383103441171e-05,-2.49986207030691e-05
2017-03-15,0.003030751,-0.001721948,0.0030589,-0.006633578,-0.002783646,-5.79740081089919e-05,-1.2325794306958e-05,-0.000114152577033236,-7.21704047808185e-05
2017-03-16,0.001458374,0.003699119,-0.000841984,0.000891291,0.000598302,-4.65521448036305e-05,-8.37136843197666e-05,-1.98812627020436e-05,-2.09628855616996e-05
2017-03-17,0.00348375,-0.001586299,0.005674955,-0.001201404,0.000660983,4.13521015616672e-06,-1.24245615476655e-05,-5.21340391072191e-05,-2.44295488739767e-05
2017-03-20,-0.001375097,0.002570669,-0.000844928,-7.15e-05,0.001076082,-6.46395825275369e-06,-2.75015737267101e-08,4.44837386392934e-05,3.0658155665899e-05
2017-03-21,0.001257043,0.000294581,-0.000902035,0.00039036,-0.001037399,-3.64572595487475e-05,-8.54019922719103e-05,-1.86657760728529e-05,-8.2938025344576e-05
2017-03-22,0.003283792,-0.006762954,0.002787021,-0.001688943,-0.002198528,0.000105698597411148,7.28695795756072e-05,9.62670979645043e-05,0.000115915775478426
2017-03-23,-0.002221222,-0.000475361,-0.000857592,0.004933254,-0.001898397,1.67735347998768e-05,3.01752635811476e-05,-4.93103555174692e-05,-1.44640950814993e-05
2017-03-24,0.004271765,0.00079455,-0.002805101,0.004763774,-0.001611448,3.86385313038265e-05,-3.18071355386158e-07,1.50742674386237e-05,3.89186812751572e-05
2017-03-27,0.000643448,0.001097696,0.001617906,0.000573656,0.000542405,-3.18064687156537e-05,1.42260680956142e-05,2.75278536111997e-05,-3.46099434636096e-05
2017-03-28,0.003229917,0.000111485,-0.003421255,0.006453039,-0.00012055,7.16354815021193e-05,5.35527426112308e-05,4.79639527114071e-05,4.05528778583114e-05
2017-03-29,-0.002958851,0.003705724,-0.002605267,-0.004959612,0.004651235,-9.19125924830788e-05,-9.83641585234389e-05,4.9797447799427e-05,-6.24242012587635e-05
2017-03-30,0.003707099,-0.002351394,0.005206715,-0.00303174,0.00693182,1.8373877164447e-05,2.8746065476411e-05,-2.04975010436154e-06,-1.48649522956866e-05
2017-03-31,0.002733742,-0.001631013,0.000155921,-0.001316088,0.00782065,-2.82621220592009e-05,-3.08839613267052e-05,-7.68646461599028e-05,-5.33769160751987e-05
2017-04-03,-0.000291705,-0.003532772,0.000616341,0.003012673,-0.003245414,3.21870528609737e-05,0.000117480521122683,5.72760857584228e-05,9.60396640721753e-05
2017-04-04,0.001935192,-0.005372851,0.002269454,0.000239194,0.000153709,-3.89723003173463e-07,9.34155711322728e-06,-4.01757163845881e-05,-3.67977790374177e-05
2017-04-05,-0.001111913,-0.00288649,-0.000600528,0.000988058,-0.000913393,-6.43214690617481e-08,-2.18268079815874e-06,-1.55890484736182e-05,-1.6673392630788e-05
2017-04-07,0.00088821,0.000860715,0.003595725,-0.003041414,0.001646033,-4.96446882763373e-05,-3.77245950009171e-05,-2.0191667035233e-05,-1.12064830754509e-05
2017-04-10,0.004484873,-0.001335798,-0.00235679,0.000236502,-0.003972983,-4.30584635089561e-05,-5.22744679488908e-05,5.0863086883701e-06,-4.90858043162889e-05
2017-04-11,-0.008016125,0.001004363,-9.71e-05,-0.00113879,-0.000131951,-5.29094681034677e-05,-7.61199397936431e-05,2.28368720069158e-05,-6.81696091310038e-05
2017-04-12,-0.001111153,0.004138923,-0.000363467,0.002277072,0.001419939,5.18153924729651e-05,1.20525446112769e-05,3.62304775553596e-06,1.13860405412577e-05
2017-04-17,-0.004700718,0.003027783,-0.004319505,0.009437098,0.000179975,-0.000100110297264031,-0.000101343570282535,9.30275667808168e-06,-0.000124625447416408
2017-04-18,0.000110106,-0.001375507,0.001618542,0.001209,-0.001461927,-5.34223751199793e-05,-2.28511560577012e-05,-5.04621160086797e-06,-3.17002529072367e-05
2017-04-19,0.002206222,-0.002709961,-0.002695106,-0.001460269,0.002799256,8.62874662521484e-05,5.14133245099152e-05,2.02556105469051e-05,5.94959559631208e-05
2017-04-20,-0.002580259,-0.001958238,0.00041999,0.00686923,0.005679848,5.77790014353991e-05,2.48773892101565e-05,7.27977741360609e-06,9.67495370058055e-06
2017-04-21,-0.001583067,-0.012127984,0.000855021,0.00281795,0.001303404,8.80542622216963e-05,6.40691289772294e-05,4.37054378333869e-05,6.50462203000053e-05
2017-04-24,0.004133503,0.003965093,-0.004355835,0.001286443,-0.005024608,1.18290326966551e-05,-1.88530637262022e-06,3.6609384821278e-05,3.86784568921209e-05
2017-04-25,0.000150526,0.004880706,0.003755761,-0.001090464,0.001769864,-4.54094797077679e-05,-3.64260164780656e-05,-1.04399375671425e-05,-3.82871748400512e-05
2017-04-26,0.000301709,-0.000593348,0.001200582,-0.000630897,-0.002411897,-6.11107607967523e-05,-7.46505600349711e-05,-8.15307440019619e-05,-5.97802587796846e-05
2017-04-27,-0.00107249,0.002477995,-0.00311357,0.00330597,-0.004656928,-2.86733620528319e-05,-6.67464008221241e-05,-4.25127485783649e-05,-1.95713401984652e-05
2017-04-28,5.86e-05,-0.00113006,-0.000198369,0.001079576,0.003860253,2.22763093857865e-05,3.78592323722349e-05,3.72834846392365e-05,5.78178849965653e-05
2017-05-02,0.006492015,0.00175641,0.001333591,-0.002856757,0.000605556,-2.97408693779044e-05,5.40369350386994e-05,-0.000170347082021438,-6.39248941239187e-05
2017-05-03,-0.001801713,-0.000742961,-0.00317794,0.000933321,-0.003187569,-0.000140728559826516,-0.000213112315447517,-0.000176466982722186,-0.000215706342721025
2017-05-04,0.000853503,0.000712147,-0.009042092,0.008091399,-0.003010832,-2.46292084038903e-05,1.9786315773981e-05,5.27059429349405e-05,7.54609469379164e-06
2017-05-08,-0.006410731,-0.021630317,-0.004164582,0.004332546,0.004417547,0.000178617930406122,0.000229106121131611,4.02405056616253e-05,0.000231673827635927
2017-05-09,-0.004613545,-0.00263325,-0.004425604,0.005293185,-0.001828908,-2.80369389914291e-05,9.01737868127797e-05,-8.98919981383625e-05,2.36995763551409e-06
2017-05-11,-0.004419326,-0.004307402,0.008851236,-0.004819436,-0.000367574,6.25271145326435e-05,5.90329252211792e-05,-0.000171405342683682,-3.32685865148276e-06
2017-05-12,0.006297907,0.005949421,0.003205885,0.008012535,0.001790217,-0.000238053845200696,-0.000146857498472709,1.1492689562962e-05,-0.000169992043137326
2017-05-15,0.000861688,0.008432704,-0.00406887,0.002506172,0.003854725,-9.55526682696218e-05,-8.72253746219953e-05,-3.94858273571579e-05,-0.000115284467703293
2017-05-16,-0.00183487,0.003221136,0.003337876,-2.92e-05,-0.002818656,-0.000110170474706856,-9.64680666255235e-05,-3.48819724477293e-05,-9.80390738870784e-05
2017-05-17,0.002609711,0.005544487,0.005012312,-0.003791704,0.001381876,1.56554701755173e-06,-1.71682855550001e-05,3.76088570404539e-05,2.82785324393505e-05
2017-05-18,0.005403764,-0.002320414,-0.00058753,-0.001707898,0.005616107,-2.3384672717905e-05,2.10877206826035e-05,-2.39291103410598e-05,-2.41816151424739e-06
2017-05-19,0.00459039,0.004628938,-0.000950616,0.003052788,-0.004758939,8.45628406350825e-05,2.78776707354757e-05,0.00017724052358163,0.000139971181717567
2017-05-22,0.001139711,0.003427156,-0.001756881,0.005245815,-0.001531299,-4.31087517357607e-05,-2.10646390471355e-05,-4.43409050955151e-05,-1.97855191084001e-05
2017-05-23,0.002193571,0.006261437,-0.00618583,0.004060196,-0.003360894,-0.000107293079322441,-0.00010448008608247,-0.00016632336419553,-0.000142581381897964
2017-05-24,-3.34e-05,7.12e-05,-0.002006624,-0.001359451,-0.00011529,3.78447668326228e-06,-4.7336330715487e-05,-8.25028292635719e-06,-4.94235512905098e-05
2017-05-25,-0.000650992,0.002878435,0.000881832,0.000134621,-0.001315071,-3.10738738584376e-05,-4.44651542168475e-05,-1.20713188495574e-05,-3.8269127697754e-05
2017-05-26,0.000152468,0.001842255,-0.003779591,0.003677727,-0.00106955,-2.44470929892551e-05,-6.84247994924498e-05,6.23654239177384e-05,-1.83302658341845e-05
2017-05-29,-0.004738262,-5.54e-05,0.001737841,-0.002260044,0.000933328,-7.5015743737779e-05,-5.20258187365061e-05,-7.18482908282438e-05,-8.13174530088227e-05
