,pf
2015-10-19,-0.14332710563937456
2015-10-20,-0.08937454928218758
2015-10-21,0.05893638712196392
2015-10-22,-0.021931690306689178
2015-10-26,0.06545538851992105
2015-10-27,0.12487914689876134
2015-10-28,-0.014858227946072278
2015-10-29,-0.030308800234315703
2015-10-30,-0.11081234170429399
2015-11-02,0.17980141460532506
2015-11-03,-0.0486715415425234
2015-11-04,0.09502041867999855
2015-11-05,-0.10395825878980225
2015-11-06,-0.053512637093680815
2015-11-09,-0.022844626918955835
2015-11-10,0.011148803419148146
2015-11-11,-0.0023802611666838835
2015-11-12,0.05037952349311914
2015-11-13,0.03282425081808216
2015-11-16,-0.13639001308078014
2015-11-17,-0.12252895350313953
2015-11-18,-0.04631881144654082
2015-11-19,-0.07661455820885288
2015-11-20,0.04780266333672989
2015-11-23,-0.13022343029814398
2015-11-24,-0.028817654386755542
2015-11-25,0.01655855671894524
2015-11-26,-0.0539246201142588
2015-11-27,0.014701091335171057
2015-11-30,-0.2669969144134271
2015-12-01,0.07216888904860996
2015-12-02,0.021283198133629777
2015-12-03,0.18798638669791246
2015-12-04,-0.16704477374055893
2015-12-08,-0.11696338905270243
2015-12-09,-0.13390549596477086
2015-12-11,-0.13986165353029822
2015-12-14,0.209680952675937
2015-12-15,0.12264376131825927
2015-12-16,-0.05832306202748683
2015-12-17,0.027640749660246322
2015-12-18,-0.21203712281009113
2015-12-21,-0.007284547299651667
2015-12-22,0.0052896379063712695
2015-12-23,0.21422213774273413
2015-12-24,0.10011831892231526
2015-12-25,-0.011705238203183144
2015-12-28,-0.027014828236706867
2015-12-29,-0.026941093569141983
2015-12-30,0.009803057408443228
2016-01-04,0.0
2016-01-05,-0.032444707470399736
2016-01-06,-0.11429230095701959
2016-01-07,-0.06276886724245723
2016-01-08,0.11937955477593731
2016-01-11,0.011777168658411274
2016-01-12,0.0647178364298181
2016-01-13,0.03583674697418904
2016-01-14,-0.12707840825980976
2016-01-15,-0.06695487888292107
2016-01-18,-0.06874951135009544
2016-01-19,0.2005465288841708
2016-01-20,-0.09391785496101823
2016-01-21,-0.13485821504363182
2016-01-22,0.2152683641623685
2016-01-25,-0.05548855867127089
2016-01-26,-0.018339917554370255
2016-01-27,0.10672401209751536
2016-01-28,0.179281828098801
2016-01-29,-0.050740129059043126
2016-02-01,-0.028175448254545987
2016-02-02,-0.05450689253497598
2016-02-03,0.09926965060470272
2016-02-04,-0.1222068723719959
2016-02-05,0.0070152674357255584
2016-02-08,-0.07656210079818249
2016-02-09,0.09868481043524924
2016-02-10,-0.03914985733443421
2016-02-11,0.07114116210338828
2016-02-12,0.07291337108249463
2016-02-15,0.13615478642696355
2016-02-16,-0.040534346819588674
2016-02-17,0.054411216757592085
2016-02-18,0.22926859551609446
2016-02-19,0.08917884420788635
2016-02-23,0.134714429177215
2016-02-24,-0.01642370873825627
2016-02-25,0.09048550160245672
2016-02-26,0.036050784732098995
2016-02-29,-0.04654210551243443
2016-03-01,0.18165605936480544
2016-03-02,0.18775584516010058
2016-03-03,0.12086616150009066
2016-03-04,0.04185262748423901
2016-03-07,0.14297429245164528
2016-03-08,-0.20045661724351582
2016-03-09,0.03070286611145434
2016-03-10,0.01246578772939444
2016-03-11,0.09144046130020755
2016-03-14,-0.1811243537238132
2016-03-15,-0.060666166857885395
2016-03-16,0.06208732431560193
2016-03-17,0.09246705227490049
2016-03-18,0.07010357812221901
2016-03-21,-0.08486066534337655
2016-03-22,0.2303546689974728
2016-03-23,0.03507573796723762
2016-03-24,-0.10727880074373386
2016-03-25,0.04601254937429411
2016-03-28,0.02318462252413278
2016-03-29,-0.030208992251640088
2016-03-30,0.0022142291970086436
2016-03-31,-0.05482439528328664
2016-04-01,0.018278421244502296
2016-04-04,-0.025573306762478376
2016-04-05,-0.09116177424562877
2016-04-07,-0.24703009689990585
2016-04-08,0.11516123055867789
2016-04-11,-0.03739107306794465
2016-04-12,0.07509948471941774
2016-04-18,-0.035028887549918286
2016-04-19,0.234626035250315
2016-04-20,0.06733766873323144
2016-04-21,0.02589226767523478
2016-04-22,-0.08941579357628726
2016-04-25,0.0015507591203066662
2016-04-26,0.10954519808065766
2016-04-27,-0.03748393444990561
2016-04-28,0.04191833159563152
2016-04-29,0.03606519479243275
2016-05-03,0.008576650667694308
2016-05-04,-0.14944185393940324
2016-05-09,0.24538735727560512
2016-05-10,-0.06142554745934348
2016-05-11,-0.1525771738156082
2016-05-12,0.23217073725261494
2016-05-13,-0.10249964559146352
2016-05-16,0.047902289036416246
2016-05-17,0.19389298768591656
2016-05-18,0.09616355167600021
2016-05-19,-0.11890806476314297
2016-05-23,-0.0038456534046704682
2016-05-24,0.045037644220945694
2016-05-25,0.0652213103090068
2016-05-26,0.11476729044635348
2016-05-27,0.10420964244238595
2016-05-30,0.06303868843547134
2016-05-31,-0.04727429705292818
2016-06-01,0.053274601208126104
2016-06-02,0.0804767583716548
2016-06-03,0.020508608625500635
2016-06-06,-0.06408671447050485
2016-06-07,-0.012020070382762427
2016-06-08,0.03942460250210311
2016-06-09,0.0004910957976838048
2016-06-10,-0.16212706578183123
2016-06-13,0.04056930942107062
2016-06-14,0.041288349263569724
2016-06-15,0.04425769073764352
2016-06-16,-0.1353197115966588
2016-06-17,0.12827342154498578
2016-06-20,0.017101121945115927
2016-06-21,0.06867287495168406
2016-06-22,-0.03123955519758892
2016-06-23,0.11424760576297943
2016-06-24,-0.2014357814140345
2016-06-27,-0.10441799951260988
2016-06-28,-0.030471484385756198
2016-06-29,0.08524654193548942
2016-06-30,0.0734953457994526
2016-07-04,0.0075648511520113315
2016-07-05,-0.04820487880739699
2016-07-06,0.11585515528529078
2016-07-07,-0.045115172674069504
2016-07-08,-0.02840848428610032
2016-07-11,0.021535226072117664
2016-07-12,-0.023300323980593785
2016-07-13,0.011934588398199164
2016-07-14,0.039728548791616025
2016-07-15,-0.05818932911029995
2016-07-20,0.12066361055596742
2016-07-21,-0.09015032584492488
2016-07-22,0.12624181023511194
2016-07-25,-0.07906309677221723
2016-07-26,0.07667977621387223
2016-07-27,0.03168118575059664
2016-07-28,-0.038228490692166384
2016-07-29,-0.15013294647463082
2016-08-01,-0.013414925531802124
2016-08-02,0.025601238471386734
2016-08-03,0.05147488949197776
2016-08-04,0.004375432475723806
2016-08-05,0.12598448665775774
2016-08-08,0.305350925140388
2016-08-09,0.03057203741586767
2016-08-10,-0.05768735180506812
2016-08-11,0.09852402505569857
2016-08-15,0.1567224603344617
2016-08-16,-0.05187187239555069
2016-08-17,0.09856758078610361
2016-08-18,0.02451597790082638
2016-08-19,0.010014234935926125
2016-08-22,-0.021025346861082594
2016-08-23,0.04204602593055118
2016-08-24,-0.03789413082596427
2016-08-25,0.07979723282646889
2016-08-26,-0.008540326429575806
2016-08-29,-0.11340920509179975
2016-08-30,-0.06417232913254678
2016-08-31,0.113331106290249
2016-09-01,-0.11503428507223912
2016-09-02,-0.10636474788688843
2016-09-05,-0.11112978317104738
2016-09-06,0.10602793105867869
2016-09-07,-0.04003603924310439
2016-09-08,0.003441126502987113
2016-09-09,-0.027314550603156795
2016-09-12,-0.03275473394591821
2016-09-13,0.2218545571367342
2016-09-14,-0.06324204037983427
2016-09-15,-0.06551780563333254
2016-09-16,0.06901354662990467
2016-09-19,-0.0011763220196872037
2016-09-20,-0.03782820540210163
2016-09-21,0.04693917086376764
2016-09-22,0.1449906985433218
2016-09-23,-0.044843166433693016
2016-09-26,0.050108191797816226
2016-09-27,-0.015434751473636266
2016-09-28,-0.04154470164732604
2016-09-29,0.11688084613932426
2016-09-30,-0.04050568022595913
2016-10-03,0.059009836170180074
2016-10-04,0.08684154960003376
2016-10-05,-0.042777340731272595
2016-10-06,0.02367412069633057
2016-10-07,0.015307545225104469
2016-10-10,-0.1218290482583928
2016-10-11,-0.09500631954497263
2016-10-12,0.06671266299847323
2016-10-13,0.25252382697940023
2016-10-14,-0.0515990576687716
2016-10-17,-0.11705081240028248
2016-10-18,-0.01985599118068937
2016-10-19,0.12566709820858912
2016-10-20,-0.05449233693055455
2016-10-21,-0.1929765848987366
2016-10-25,-0.10116464307894468
2016-10-26,-0.04549303326695675
2016-10-27,-0.06441116526625212
2016-10-28,-0.12324804618403451
2016-10-31,-0.09362667526160817
2016-11-01,0.14280672400657357
2016-11-02,-0.019906195567455653
2016-11-03,-0.17376286100143656
2016-11-04,0.017786434070830692
2016-11-07,0.065328899718888
2016-11-08,-0.03471013166664727
2016-11-09,-0.05730777258535147
2016-11-10,0.029805960852108737
2016-11-11,-0.06211830326344703
2016-11-14,-0.09095536425959772
2016-11-15,0.11098895383696727
2016-11-16,-0.017997559888466075
2016-11-17,-0.00971599459219219
2016-11-18,0.0763034377275259
2016-11-21,-0.11200976287470299
2016-11-22,0.11406948089223867
2016-11-23,0.11374899942926298
2016-11-24,-0.03921926103951745
2016-11-25,-0.11782984652610862
2016-11-28,0.03594535828699541
2016-11-29,0.059119192055776204
2016-11-30,-0.06348775392499739
2016-12-01,0.15467136780441149
2016-12-02,-0.05406909060232068
2016-12-06,0.18130589593607227
2016-12-07,0.02269501854889544
2016-12-08,-0.012222752227642242
2016-12-09,0.04856055821069705
2016-12-13,0.1236778606140494
2016-12-14,0.13833231391186707
2016-12-15,-0.1025907672702222
2016-12-16,0.11020268462961469
2016-12-19,0.00862317291168957
2016-12-20,0.02461795374268272
2016-12-21,0.010435738835356867
2016-12-22,0.06802497636058114
2016-12-23,0.05505560693968903
2016-12-26,0.0037889653074940632
2016-12-27,-0.032168251977453655
2016-12-28,0.043519263524175233
2016-12-29,-0.016091993663481463
2016-12-30,0.016191172466768267
2017-01-04,0.0
2017-01-05,-0.11819542949420303
2017-01-06,0.015295214086340492
2017-01-09,0.0787734756841727
2017-01-10,0.03819366248105227
2017-01-11,-0.0699375711285215
2017-01-12,0.05691181007450852
2017-01-16,-0.03113002670927223
2017-01-17,0.02992741173613267
2017-01-18,-0.049310464754410255
2017-01-19,-0.013308702724195487
2017-01-20,-0.0650940242330289
2017-01-23,0.022852340128523996
2017-01-24,0.17866479572253335
2017-01-25,-0.06870658431328425
2017-01-26,-0.011910327176130941
2017-01-27,-0.03113749795890841
2017-01-30,-0.11925239410875788
2017-01-31,0.012869185204540834
2017-02-01,-0.03315421511328065
2017-02-02,0.04387512078042455
2017-02-03,0.09554049708877244
2017-02-06,0.1618601721335421
2017-02-07,-0.124284817023808
2017-02-08,0.08036874225584967
2017-02-09,-0.004765898315818307
2017-02-10,0.06112180967937986
2017-02-14,0.014234265177248906
2017-02-15,-0.05796085384929184
2017-02-16,-0.0915368755222773
2017-02-17,0.11076198420834682
2017-02-20,-0.02505145735054337
2017-02-21,-0.00984979627545779
2017-02-22,0.019813261398433646
2017-02-23,0.15654224255907878
2017-02-24,-0.005708985482250961
2017-02-27,0.03598463479076486
2017-02-28,0.04025347910749988
2017-03-01,-0.003736560693684776
2017-03-02,-0.08711922313820375
2017-03-03,0.09294358481592213
2017-03-06,-0.031359500234766746
2017-03-07,-0.012143903717042881
2017-03-08,0.004262501582882994
2017-03-09,0.0028889695000615667
2017-03-10,0.07457869622185465
2017-03-13,0.07708650135053852
2017-03-14,-0.07068969201200292
2017-03-15,-0.053926751632003
2017-03-16,-0.015227928948974956
2017-03-17,0.04947410861621915
2017-03-20,-0.13187842784851334
2017-03-21,0.08288123576544681
2017-03-22,0.08492975543905223
2017-03-23,-0.00544963092759454
2017-03-24,0.02855509669703371
2017-03-27,0.009253789561029513
2017-03-28,0.015556407957189045
2017-03-29,-0.07356754812106969
2017-03-30,0.007308257968530185
2017-03-31,-0.10365601991055273
2017-04-03,0.018624848783145964
2017-04-04,-0.04864187269770415
2017-04-05,0.02850789768147255
2017-04-07,0.18091028656279529
2017-04-10,-0.08782179174638272
2017-04-11,-0.04751785074486792
2017-04-12,0.0016022886169521078
2017-04-17,-0.007907503513575054
2017-04-18,0.07058896881142973
2017-04-19,0.15022627030366575
2017-04-20,0.023296468070457155
2017-04-21,0.16147743548146543
2017-04-24,-0.06928597697777872
2017-04-25,0.05001208643271582
2017-04-26,0.1460708021085554
2017-04-27,0.00900170650043286
2017-04-28,-0.023455415907820965
2017-05-02,0.03227644275329078
2017-05-03,0.004812232064650646
2017-05-04,-0.07379598952305466
2017-05-08,-0.12418662224391286
2017-05-09,0.01725246332251118
2017-05-11,0.05749606067505297
2017-05-12,-0.05401432431235864
2017-05-15,-0.01495318806505297
2017-05-16,0.10503296488656377
2017-05-17,-0.17464121922676445
2017-05-18,0.0021113635599677716
2017-05-19,0.04795725675920548
2017-05-22,-0.13112327353317388
2017-05-23,-0.03215429051992302
2017-05-24,0.08804899779905317
2017-05-25,-0.10660661846451946
2017-05-26,0.1231688007431706
2017-05-29,0.11428482149067243
2017-05-30,-0.1351989544606902
2017-05-31,0.044133605463912096
2017-06-01,-0.01679250948972455
2017-06-02,-0.06386631022121092
2017-06-05,-0.06709364787655925
2017-06-06,0.13754717423649754
2017-06-07,-0.09331068642408935
2017-06-08,0.03104421817977643
2017-06-09,-0.044740599685972327
2017-06-12,-0.03121837173762043
2017-06-13,-0.014782910445013564
2017-06-14,0.0465511422618593
2017-06-15,-0.050177238536526336
2017-06-16,-0.010315328146092595
2017-06-19,0.012914395835958326
2017-06-20,0.042706946736818185
2017-06-21,-0.060172120885861546
2017-06-22,-0.06824562777401422
2017-06-23,-0.03560788420025052
2017-06-26,-0.1432833846287257
2017-06-27,-0.0236453394003171
2017-06-28,-0.05324357077277275
2017-06-29,0.03067729908289485
2017-06-30,0.10972812580823577
2017-07-03,-0.047480836953229244
2017-07-04,0.030244033232242562
2017-07-05,-0.08547538069479965
2017-07-06,0.06849323230609572
2017-07-07,0.06807313007663607
2017-07-11,-0.06495349779812587
2017-07-12,-0.0245669017973823
2017-07-13,0.07482005202974673
2017-07-14,0.06516161270381149
2017-07-17,-0.1367676892499291
2017-07-18,0.09110400947305697
2017-07-19,-0.06827115044601395
2017-07-20,0.016058095769720282
2017-07-21,-0.045755664260763274
2017-07-24,-0.05782924029451875
2017-07-25,-0.04036617708132728
2017-07-26,0.05995173183253377
2017-07-27,0.037240955269135956
2017-07-31,-0.04080400360610137
2017-08-01,0.022850745430642694
2017-08-02,-0.04963316338730006
2017-08-03,-0.050021597722126
2017-08-04,-0.062410512259871265
2017-08-07,0.010247968226036241
2017-08-08,-0.0197362430556548
2017-08-09,0.0521929489740417
2017-08-10,0.011461577256084099
2017-08-11,0.04223040578075676
2017-08-15,0.13062809712793466
2017-08-16,0.04587677655743838
2017-08-17,0.034179986346934976
2017-08-18,-0.005237137427433258
2017-08-21,0.06816117139205158
2017-08-22,-0.0479258215267554
2017-08-23,-0.03135239375124965
2017-08-24,-0.07277285317268989
2017-08-25,-0.133467043412687
2017-08-28,-0.042829499708475494
2017-08-29,0.1684952695873181
2017-08-30,0.029486770154368735
2017-08-31,-0.05577828177620292
2017-09-01,-0.02943270401858944
2017-09-04,0.09735369769579816
2017-09-05,0.05684527478549928
2017-09-06,0.013399345673124285
2017-09-07,-0.09641081740150836
2017-09-08,-0.01860657659684284
2017-09-11,-0.11660260120965582
2017-09-12,0.10459671116982228
2017-09-13,0.0031076972122184854
2017-09-14,0.15630217887451614
2017-09-15,0.05394899417757948
2017-09-18,0.11396518081006524
2017-09-19,0.01917622257403251
2017-09-20,-0.05426316306214529
2017-09-21,0.036240166789332506
2017-09-22,-0.0029883106664213566
2017-09-25,0.08501347910202994
2017-09-26,0.002957594145700959
2017-09-27,0.05756390657103494
2017-09-28,-0.04838182170192107
2017-09-29,0.09671235419958035
2017-10-02,0.1095265931008973
2017-10-03,0.02852280963782572
2017-10-04,-0.03827573024947617
2017-10-05,0.0020765789923576916
2017-10-06,0.07958695331246346
2017-10-09,-0.05930892250382991
2017-10-10,-0.007612550661488138
2017-10-11,0.03053192947304051
2017-10-12,-0.15997212841154673
2017-10-16,-0.09154759828136327
2017-10-17,-0.12049545945565476
2017-10-18,-0.07385311822051155
2017-10-19,0.025658767780721625
2017-10-20,0.002689928261534913
2017-10-24,0.049119330358978086
2017-10-25,0.06675187061227617
2017-10-27,0.08905621925686713
2017-10-30,0.025165429225124103
2017-10-31,-0.07052163881319906
2017-11-01,-0.0019765205284544285
2017-11-02,-0.07274779843379253
2017-11-03,0.019957001747971437
2017-11-06,0.03427446995736594
2017-11-07,0.01261172969056934
2017-11-08,-0.12605150755547134
2017-11-09,-0.04442898217110813
2017-11-10,-0.041738578314373775
2017-11-13,0.15789224877408958
2017-11-14,0.02935189261469151
2017-11-15,-0.09307547875679634
2017-11-16,-0.08558750138599647
2017-11-17,0.16605351323155204
2017-11-20,-0.0497572783346929
2017-11-21,-0.022926531948225137
2017-11-22,-0.09522947921202041
2017-11-23,-0.15577883122508496
2017-11-24,0.04786807311426333
2017-11-27,0.031233644253121695
2017-11-28,0.004898935182266029
2017-11-29,-0.09300405521799615
2017-11-30,0.022117625145154474
2017-12-01,0.009106422693556881
2017-12-04,-0.02547860089596088
2017-12-06,-0.04839133164435627
2017-12-07,0.11851189406468665
2017-12-08,-0.08169292326362265
2017-12-12,0.1183417639859321
2017-12-13,0.11815175307542558
2017-12-14,0.02221812849164584
2017-12-15,-0.04604439104797975
2017-12-18,0.012421957929090288
2017-12-19,-0.16551648140549313
2017-12-20,0.1360301059268193
2017-12-21,-0.001605978518017026
2017-12-22,0.04432507804453634
2017-12-25,-0.054398721610264045
2017-12-26,-0.0847253030809465
2017-12-27,-0.09230829262739193
2017-12-28,-0.022807899971209578
2017-12-29,-0.10764647028428231
2018-01-03,0.0
2018-01-04,-0.025888253640178882
2018-01-05,-0.08255456559845797
2018-01-08,0.055217789094288316
2018-01-09,0.18108861802912646
2018-01-10,-0.12114425784134986
2018-01-11,-0.06429868495199642
2018-01-12,-0.048318215537039855
2018-01-15,0.1225797617903629
2018-01-16,-0.07033561188953152
2018-01-17,0.02984063922051916
2018-01-18,-0.024565818659603167
2018-01-19,-0.04354558848204915
2018-01-22,-0.01267461316709484
2018-01-23,0.06989490799359999
2018-01-24,0.022357377171614123
2018-01-25,-0.003354077734977867
2018-01-26,0.013551204912370607
2018-01-29,-0.013983552337519911
2018-01-30,-0.023676905682868177
2018-01-31,-0.03410098907145853
2018-02-01,-0.0986140547979445
2018-02-02,-0.0007342872119220356
2018-02-05,-0.09643136726398116
2018-02-06,0.14289758151291043
2018-02-07,-0.03257764588215328
2018-02-08,-0.1276521780651555
2018-02-09,0.07153836518532586
2018-02-12,-0.07812470496131507
2018-02-13,0.02534111507560388
2018-02-14,0.12403355047235565
2018-02-15,-0.07292500444999295
2018-02-16,-0.04012362133870162
2018-02-19,0.19198769467085708
2018-02-20,-0.09172116330482494
2018-02-21,0.034467110904350284
2018-02-22,0.13967526832043486
2018-02-23,-0.04231362876348577
2018-02-26,0.0467595047932845
2018-02-27,0.237575362533878
2018-02-28,-0.013256423781851656
2018-03-02,-0.1528842577206745
2018-03-05,0.05728641005265778
2018-03-06,0.16282346926304048
2018-03-07,-0.06694533470244513
2018-03-08,-0.02291530476601933
2018-03-09,0.22965086214669395
2018-03-12,0.09085318743293513
2018-03-13,-0.17285111812056364
2018-03-14,0.027525935487017317
2018-03-15,0.0431521156079272
2018-03-16,0.19883667497045776
2018-03-19,-0.07525762767330912
2018-03-20,0.018189456494133838
2018-03-21,-0.10578841243324422
2018-03-22,0.10774095613814183
2018-03-23,-0.020230790121695708
2018-03-26,-0.0678868669518562
2018-03-27,0.0815124551301375
2018-03-28,0.09789047975496235
2018-03-29,0.013767041238578859
2018-03-30,0.05315935908022307
2018-04-02,0.07583626760917295
2018-04-03,0.1829840074989032
2018-04-04,0.059155344136601395
2018-04-05,0.023758451878222675
2018-04-09,0.3260881344570994
2018-04-10,-0.28505369674440817
2018-04-11,0.05042614744562712
2018-04-12,0.026277073424341157
2018-04-17,-0.16688505445040525
2018-04-18,-0.009779926336693223
2018-04-19,-0.0182210787133108
2018-04-20,-0.004963782050875998
2018-04-23,0.07565945570120847
2018-04-24,-0.09934652566421032
2018-04-25,0.057850314053426555
2018-04-26,-0.0020004787516425537
2018-04-27,0.19041585870592137
2018-04-30,0.050831377084275875
2018-05-02,-0.07134107419298119
2018-05-03,-0.12405434692280515
2018-05-04,-0.1293551876254263
2018-05-07,0.06519094139682247
2018-05-08,-0.12390430504115524
2018-05-09,-0.15005472616550197
2018-05-10,0.0015754048831031486
2018-05-11,0.011749816987501549
2018-05-14,-0.021962315637526708
2018-05-15,-0.1487546015088872
2018-05-16,0.0019754925570586446
2018-05-17,-0.016634009100353286
2018-05-18,-0.10164198822869397
2018-05-21,-0.12676710145185688
2018-05-22,-0.06255675567589525
2018-05-23,-0.0578087983650486
2018-05-24,-0.14393541897725837
2018-05-25,0.12700141408249388
2018-05-28,0.023246519124702325
2018-05-30,0.16798502965761175
2018-05-31,-0.16751732032253408
2018-06-01,-0.09142943316478214
2018-06-04,0.08687686548981788
2018-06-05,-0.05554777782446174
2018-06-06,0.06592902665631883
2018-06-07,0.02586872882736646
2018-06-08,0.007180495181229318
2018-06-11,0.025758198411964472
2018-06-12,-0.084014844587875
2018-06-13,-0.06958079656657157
2018-06-14,-0.07434753123234306
2018-06-15,-0.10197197595036367
2018-06-18,-0.05404784396649043
2018-06-19,0.1641637613674497
2018-06-20,0.04208440570190353
2018-06-21,-0.15640248017876157
2018-06-22,0.10524088933081255
2018-06-25,-0.05982729762344463
